ticker,company,industry,datereleased,fourmonthslater,numberofchanges,pricechange
WU,Western Union Co,Information Technology,2/26/08,6/25/08,11347,0.187123623
WMB,Williams Cos.,Energy,2/26/08,6/25/08,3938,0.086404181
WMB,Willis Towers Watson,Financials,2/26/08,6/25/08,3938,0.086404181
ALL,Allstate Corp,Financials,2/27/08,6/26/08,4272,-0.040887493
AME,AMETEK Inc,Industrials,2/27/08,6/26/08,1803,0.067129424
AVY,Avery Dennison Corp,Materials,2/27/08,6/26/08,5185,-0.138196585
COG,Cabot Oil & Gas,Energy,2/27/08,6/26/08,1839,0.3073418
CERN,Cerner,Health Care,2/27/08,6/26/08,58395,0.037278239
CF,CF Industries Holdings Inc,Materials,2/27/08,6/26/08,7320,0.23238591
SCHW,Charles Schwab Corporation,Financials,2/27/08,6/26/08,3453,0.015764529
CHD,Church & Dwight,Consumer Staples,2/27/08,6/26/08,3358,0.039079174
CTXS,Citrix Systems,Information Technology,2/27/08,6/26/08,9315,-0.124382446
CCI,Crown Castle International Corp.,Real Estate,2/27/08,6/26/08,6533,0.042223461
CCI,CSRA Inc.,Information Technology,2/27/08,6/26/08,6533,0.042223461
EFX,Equifax Inc.,Industrials,2/27/08,6/26/08,6634,-0.069009944
EQIX,Equinix,Real Estate,2/27/08,6/26/08,11472,0.265279873
EQR,Equity Residential,Real Estate,2/27/08,6/26/08,2941,-0.017717183
FLS,Flowserve Corporation,Industrials,2/27/08,6/26/08,6294,0.296801824
F,Ford Motor,Consumer Discretionary,2/27/08,6/26/08,53,-0.2318182
F,Fortive Corp,Industrials,2/27/08,6/26/08,53,-0.2318182
GILD,Gilead Sciences,Health Care,2/27/08,6/26/08,19880,0.208951767
MAC,Macerich,Real Estate,2/27/08,6/26/08,3654,-0.03555406
MAC,Macy's Inc.,Consumer Discretionary,2/27/08,6/26/08,3654,-0.03555406
MAA,Mid-America Apartments,Real Estate,2/27/08,6/26/08,51427,0.000732134
NBL,Noble Energy Inc,Energy,2/27/08,6/26/08,0,0.19670454
OKE,ONEOK,Energy,2/27/08,6/26/08,7932,0.008854938
PCAR,PACCAR Inc.,Industrials,2/27/08,6/26/08,2995,-0.074045127
PNW,Pinnacle West Capital,Utilities,2/27/08,6/26/08,2922,-0.134251752
PGR,Progressive Corp.,Financials,2/27/08,6/26/08,6184,0.007743902
PRU,Prudential Financial,Financials,2/27/08,6/26/08,5969,-0.160557585
RRC,Range Resources Corp.,Energy,2/27/08,6/26/08,3483,0.028458187
RTN,Raytheon Co.,Industrials,2/27/08,6/26/08,3419,-0.152276977
RTN,Realty Income Corporation,Real Estate,2/27/08,6/26/08,3419,-0.152276977
REG,Regency Centers Corporation,Real Estate,2/27/08,6/26/08,2387,0.002936027
REGN,Regeneron,Health Care,2/27/08,6/26/08,10210,-0.23015873
SLG,SL Green Realty,Real Estate,2/27/08,6/26/08,3734,-0.105881064
YHOO,Yahoo Inc.,Information Technology,2/27/08,6/26/08,7978,-0.246739505
AGN,"Allergan, Plc",Health Care,2/28/08,6/27/08,41391,-0.034396214
ADS,Alliance Data Systems,Information Technology,2/28/08,6/27/08,11607,0.062844145
AIG,"American International Group, Inc.",Financials,2/28/08,6/27/08,8053,-0.441130737
AMGN,Amgen Inc,Health Care,2/28/08,6/27/08,39075,0.018449388
BSX,Boston Scientific,Health Care,2/28/08,6/27/08,7019,-0.038522013
CBS,CBS Corp.,Consumer Discretionary,2/28/08,6/27/08,1485,-0.156207678
CNP,CenterPoint Energy,Utilities,2/28/08,6/27/08,6560,0.029738201
CVX,Chevron Corp.,Energy,2/28/08,6/27/08,453,0.105986234
CB,Chubb Limited,Financials,2/28/08,6/27/08,2983,-0.039873294
CME,CME Group Inc.,Financials,2/28/08,6/27/08,8469,-0.243216072
KO,Coca Cola Company,Consumer Staples,2/28/08,6/27/08,4865,-0.116760979
CTSH,Cognizant Technology Solutions,Information Technology,2/28/08,6/27/08,12054,0.016378245
CL,Colgate-Palmolive,Consumer Staples,2/28/08,6/27/08,3867,-0.112094574
DVN,Devon Energy Corp.,Energy,2/28/08,6/27/08,3074,0.086527086
D,Dominion Resources,Utilities,2/28/08,6/27/08,8609,0.123272805
DOV,Dover Corp.,Industrials,2/28/08,6/27/08,187,0.140660173
ETFC,E*Trade,Financials,2/28/08,6/27/08,6248,-0.340425546
XOM,Exxon Mobil Corp.,Energy,2/28/08,6/27/08,4,-0.027336213
FISV,Fiserv Inc,Information Technology,2/28/08,6/27/08,7618,-0.131832727
KEY,KeyCorp,Financials,2/28/08,6/27/08,7872,-0.510339163
LMT,Lockheed Martin Corp.,Industrials,2/28/08,6/27/08,4272,-0.048972548
MET,MetLife Inc.,Financials,2/28/08,6/27/08,7731,-0.107350279
MSI,Motorola Solutions Inc.,Information Technology,2/28/08,6/27/08,10601,-0.285708221
NFLX,Netflix Inc.,Information Technology,2/28/08,6/27/08,7683,-0.152187644
NRG,NRG Energy,Utilities,2/28/08,6/27/08,6048,0.021009383
PKI,PerkinElmer,Health Care,2/28/08,6/27/08,5625,0.119691879
PLD,Prologis,Real Estate,2/28/08,6/27/08,4518,-0.00915597
SHW,Sherwin-Williams,Materials,2/28/08,6/27/08,3095,-0.113685274
UNP,Union Pacific,Industrials,2/28/08,6/27/08,3149,0.177056393
UHS,"Universal Health Services, Inc.",Health Care,2/28/08,6/27/08,2064,0.243085255
WEC,Wec Energy Group Inc,Utilities,2/28/08,6/27/08,21116,0.027825795
HCN,Welltower Inc.,Real Estate,2/28/08,6/27/08,4806,0.090288446
ZION,Zions Bancorp,Financials,2/28/08,6/27/08,2684,-0.347688881
AMG,Affiliated Managers Group Inc,Financials,2/29/08,6/28/08,1593,-0.051997944
ALB,Albemarle Corp,Materials,2/29/08,6/28/08,4604,0.086669004
ALXN,Alexion Pharmaceuticals,Health Care,2/29/08,6/28/08,25187,0.200956938
AEE,Ameren Corp,Utilities,2/29/08,6/28/08,18080,-0.002244926
AMP,Ameriprise Financial,Financials,2/29/08,6/28/08,7236,-0.171536118
APA,Apache Corporation,Energy,2/29/08,6/28/08,6380,0.196478945
AIV,Apartment Investment & Mgmt,Real Estate,2/29/08,6/28/08,1343,-0.000914892
BXP,Boston Properties,Real Estate,2/29/08,6/28/08,8551,0.06041769
COF,Capital One Financial,Financials,2/29/08,6/28/08,3230,-0.161918134
CBG,CBRE Group,Real Estate,2/29/08,6/28/08,6243,-0.013459522
CTL,CenturyLink Inc,Telecommunications Services,2/29/08,6/28/08,7126,-0.015592875
CHK,Chesapeake Energy,Energy,2/29/08,6/28/08,2616,0.421081383
CINF,Cincinnati Financial,Financials,2/29/08,6/28/08,5004,-0.281261504
DVA,DaVita Inc.,Health Care,2/29/08,6/28/08,9516,0.085230664
DLR,Digital Realty Trust,Real Estate,2/29/08,6/28/08,18032,0.150354786
DUK,Duke Energy,Utilities,2/29/08,6/28/08,2017,-0.015327961
EMN,Eastman Chemical,Materials,2/29/08,6/28/08,38,0.057462255
EBAY,eBay Inc.,Information Technology,2/29/08,6/28/08,27553,0.047420309
EW,Edwards Lifesciences,Health Care,2/29/08,6/28/08,3648,0.427654208
ESS,"Essex Property Trust, Inc.",Real Estate,2/29/08,6/28/08,5082,0.035212626
EXPD,Expeditors Int'l,Industrials,2/29/08,6/28/08,1112,0.093595686
EXR,Extra Space Storage,Real Estate,2/29/08,6/28/08,4544,0.047614049
FIS,Fidelity National Information Services,Information Technology,2/29/08,6/28/08,5529,-0.10663355
FLIR,FLIR Systems,Information Technology,2/29/08,6/28/08,7817,0.453970575
FLR,Fluor Corp.,Industrials,2/29/08,6/28/08,2213,0.328319243
FTI,FMC Technologies Inc.,Energy,2/29/08,6/28/08,297,0.325979477
FCX,Freeport-McMoRan Inc.,Materials,2/29/08,6/28/08,27783,0.157807454
IP,International Paper,Materials,2/29/08,6/28/08,3012,-0.255451925
IPG,Interpublic Group,Consumer Discretionary,2/29/08,6/28/08,1752,0
JBHT,J. B. Hunt Transport Services,Industrials,2/29/08,6/28/08,38485,0.209264694
JPM,JPMorgan Chase & Co.,Financials,2/29/08,6/28/08,12271,-0.130733284
JNPR,Juniper Networks,Information Technology,2/29/08,6/28/08,8476,-0.155853871
LVLT,Level 3 Communications,Telecommunications Services,2/29/08,6/28/08,7372,0.399103079
LLY,Lilly (Eli) & Co.,Health Care,2/29/08,6/28/08,183,-0.079289936
LKQ,LKQ Corporation,Consumer Discretionary,2/29/08,6/28/08,6132,-0.154425612
MRO,Marathon Oil Corp.,Energy,2/29/08,6/28/08,4138,-0.032274637
MMC,Marsh & McLennan,Financials,2/29/08,6/28/08,17371,0.059128534
MRK,Merck & Co.,Health Care,2/29/08,6/28/08,12848,-0.14949723
MHK,Mohawk Industries,Consumer Discretionary,2/29/08,6/28/08,1551,-0.092424109
MCO,Moody's Corp,Financials,2/29/08,6/28/08,6613,-0.083516017
NOV,National Oilwell Varco Inc.,Energy,2/29/08,6/28/08,9146,0.419101013
NWL,Newell Brands,Consumer Discretionary,2/29/08,6/28/08,1503,-0.244004571
NFX,Newfield Exploration Co,Energy,2/29/08,6/28/08,2987,0.168472334
PNC,PNC Financial Services,Financials,2/29/08,6/28/08,1857,-0.046316388
PNC,Polo Ralph Lauren Corp.,Consumer Discretionary,2/29/08,6/28/08,1857,-0.046316388
PWR,Quanta Services Inc.,Industrials,2/29/08,6/28/08,18183,0.374790761
ROP,Roper Industries,Industrials,2/29/08,6/28/08,344,0.174787627
CRM,Salesforce.com,Information Technology,2/29/08,6/28/08,8563,0.149028868
SCG,SCANA Corp,Utilities,2/29/08,6/28/08,3700,-0.00552544
SEE,Sealed Air,Materials,2/29/08,6/28/08,305384,-0.185119189
SRCL,Stericycle Inc,Industrials,2/29/08,6/28/08,155,-0.05696788
TSO,Tesoro Petroleum Co.,Energy,2/29/08,6/28/08,1792,-0.484680787
TMK,Torchmark Corp.,Financials,2/29/08,6/28/08,301,-0.01940799
UAL,United Continental Holdings,Industrials,2/29/08,6/28/08,7636,-0.816501644
UPS,United Parcel Service,Industrials,2/29/08,6/28/08,2,-0.135225494
URI,"United Rentals, Inc.",Industrials,2/29/08,6/28/08,9494,-0.006965224
VTR,Ventas Inc,Real Estate,2/29/08,6/28/08,14985,0.027155546
VRSN,Verisign Inc.,Information Technology,2/29/08,6/28/08,13625,0.098850654
WM,Waste Management Inc.,Industrials,2/29/08,6/28/08,280371,0.151768187
WFC,Wells Fargo,Financials,2/29/08,6/28/08,18,-0.169667791
WYN,Wyndham Worldwide,Consumer Discretionary,2/29/08,6/28/08,3571,-0.185065647
PCLN,Priceline.com Inc,Consumer Discretionary,3/3/08,7/1/08,89396,0.014777034
PCLN,Principal Financial Group,Financials,3/3/08,7/1/08,89396,0.014777034
SPLS,Staples Inc.,Consumer Discretionary,3/4/08,7/2/08,164552,0.055362017
NI,NiSource Inc.,Utilities,3/5/08,7/3/08,127165,0.009806671
INCY,Incyte,Health Care,3/6/08,7/4/08,3444,-0.243271222
DTE,DTE Energy Co.,Utilities,3/7/08,7/5/08,2524,0.108897587
AMT,American Tower Corp A,Real Estate,3/14/08,7/12/08,11393,0.071142015
AES,AES Corp,Utilities,3/17/08,7/15/08,5,0.037336722
KSS,Kohl's Corp.,Consumer Discretionary,3/21/08,7/19/08,3116,-0.077947198
KSS,Kraft Heinz Co,Consumer Staples,3/21/08,7/19/08,3116,-0.077947198
JWN,Nordstrom,Consumer Discretionary,3/21/08,7/19/08,3912,-0.196205043
NVDA,Nvidia Corporation,Information Technology,3/21/08,7/19/08,18869,-0.42286571
ADSK,Autodesk Inc,Information Technology,3/28/08,7/26/08,7994,0.03116141
GPS,Gap (The),Consumer Discretionary,3/28/08,7/26/08,4967,-0.157592077
TIF,Tiffany & Co.,Consumer Discretionary,3/28/08,7/26/08,6638,-0.091755334
FL,Foot Locker Inc,Consumer Discretionary,3/31/08,7/29/08,44767,0.253168404
LRCX,Lam Research,Information Technology,3/31/08,7/29/08,8708,-0.173469426
KR,Kroger Co.,Consumer Staples,4/1/08,7/30/08,73629,0.10513123
ROST,Ross Stores,Consumer Discretionary,4/1/08,7/30/08,24638,0.244014073
HD,Home Depot,Consumer Discretionary,4/3/08,8/1/08,1612,-0.175234531
KMX,Carmax Inc,Consumer Discretionary,4/25/08,8/23/08,2592,-0.282185239
BBBY,Bed Bath & Beyond,Consumer Discretionary,4/30/08,8/28/08,2983,-0.050153813
BBBY,Berkshire Hathaway,Financials,4/30/08,8/28/08,2983,-0.050153813
BBY,Best Buy Co. Inc.,Consumer Discretionary,4/30/08,8/28/08,6778,0.058794551
MCK,McKesson Corp.,Health Care,5/7/08,9/4/08,82129,0.004167099
SYMC,Symantec Corp.,Information Technology,5/21/08,9/18/08,1727,-0.055041453
CA,"CA, Inc.",Information Technology,5/23/08,9/20/08,301745,-0.123109164
EA,Electronic Arts,Information Technology,5/23/08,9/20/08,6216,-0.101779106
MCHP,Microchip Technology,Information Technology,5/28/08,9/25/08,10985,-0.171088783
XLNX,Xilinx Inc,Information Technology,5/28/08,9/25/08,14636,-0.116855673
ATVI,Activision Blizzard,Information Technology,5/30/08,9/27/08,12156,-0.029333416
MDT,Medtronic plc,Health Care,6/24/08,10/22/08,3675,-0.226123046
NTAP,NetApp,Information Technology,6/24/08,10/22/08,21987,-0.432796836
PDCO,Patterson Companies,Health Care,6/25/08,10/23/08,757,-0.285302601
SJM,JM Smucker,Consumer Staples,6/27/08,10/25/08,4987,0.194787918
HRB,Block H&R,Financials,6/30/08,10/28/08,12971,-0.137184118
ORCL,Oracle Corp.,Information Technology,7/2/08,10/30/08,7143,-0.12007684
GIS,General Mills,Consumer Staples,7/11/08,11/8/08,2011,0.051091741
PAYX,Paychex Inc.,Information Technology,7/18/08,11/15/08,91,-0.203679804
CAG,ConAgra Foods Inc.,Consumer Staples,7/23/08,11/20/08,856,-0.344441511
NKE,Nike,Consumer Discretionary,7/28/08,11/25/08,1881,-0.135677926
CTAS,Cintas Corporation,Industrials,7/30/08,11/27/08,1247,-0.184850615
GPN,Global Payments Inc,Information Technology,7/30/08,11/27/08,5643,-0.221946295
MSFT,Microsoft Corp.,Information Technology,7/31/08,11/28/08,3708,-0.20535887
KLAC,KLA-Tencor Corp.,Information Technology,8/7/08,12/5/08,10059,-0.484250189
STX,Seagate Technology,Information Technology,8/13/08,12/11/08,12569,-0.693273002
WDC,Western Digital,Information Technology,8/20/08,12/18/08,10533,-0.577637593
EL,Estee Lauder Cos.,Consumer Staples,8/21/08,12/19/08,1032,-0.395793211
LLTC,Linear Technology Corp.,Information Technology,8/25/08,12/23/08,1862,-0.334002064
SYY,Sysco Corp.,Consumer Staples,8/26/08,12/24/08,2654,-0.264370868
CAH,Cardinal Health Inc.,Health Care,8/27/08,12/25/08,10340,-0.404781965
PG,Procter & Gamble,Consumer Staples,8/28/08,12/26/08,8679,-0.142134718
ADP,Automatic Data Processing,Information Technology,8/29/08,12/27/08,1430,-0.127654642
HAR,Harman Int'l Industries,Consumer Discretionary,8/29/08,12/27/08,2981,-0.554195223
CPB,Campbell Soup,Consumer Staples,10/1/08,1/29/09,530,-0.2170294
COST,Costco Co.,Consumer Staples,10/16/08,2/13/09,1703,-0.255097632
MON,Monsanto Co.,Materials,10/24/08,2/21/09,2344,0.111065701
MON,Monster Beverage,Consumer Staples,10/24/08,2/21/09,2344,0.111065701
AYI,Acuity Brands Inc,Industrials,10/27/08,2/24/09,34822,-0.256082633
AAPL,Apple Inc.,Information Technology,11/5/08,3/5/09,10741,-0.139980702
QCOM,QUALCOMM Inc.,Information Technology,11/6/08,3/6/09,12639,0.027193294
TEL,TE Connectivity Ltd.,Information Technology,11/20/08,3/20/09,8218,-0.194445216
TEL,"Tegna, Inc.",Consumer Discretionary,11/20/08,3/20/09,8218,-0.194445216
DIS,The Walt Disney Company,Consumer Discretionary,11/20/08,3/20/09,2703,-0.054374586
FFIV,F5 Networks,Information Technology,11/21/08,3/21/09,3635,-0.076612858
ROK,Rockwell Automation Inc.,Industrials,11/21/08,3/21/09,1958,-0.097453885
V,Visa Inc.,Information Technology,11/21/08,3/21/09,16158,0.134812885
SBUX,Starbucks Corp.,Consumer Discretionary,11/24/08,3/24/09,8081,0.339644825
VAR,Varian Medical Systems,Health Care,11/24/08,3/24/09,19363,-0.211161792
ABC,AmerisourceBergen Corp,Health Care,11/25/08,3/25/09,9022,0.089887601
BEN,Franklin Resources,Financials,11/25/08,3/25/09,3456,-0.07164524
JCI,Johnson Controls International,Industrials,11/25/08,3/25/09,50233,-0.001616724
TDG,TransDigm Group,Industrials,11/25/08,3/25/09,1783,0.078783897
DHI,D. R. Horton,Consumer Discretionary,11/26/08,3/26/09,14678,0.467911665
DHI,Danaher Corp.,Health Care,11/26/08,3/26/09,14678,0.467911665
HP,Helmerich & Payne,Energy,11/26/08,3/26/09,5667,-0.010967066
JEC,Jacobs Engineering Group,Industrials,11/26/08,3/26/09,23002,0.010163085
SWKS,Skyworks Solutions,Information Technology,12/2/08,4/1/09,6176,0.942528563
AMAT,Applied Materials Inc,Information Technology,12/12/08,4/11/09,12287,0.102177348
DE,Deere & Co.,Industrials,12/18/08,4/17/09,7776,0.035461381
HPQ,HP Inc.,Information Technology,12/18/08,4/17/09,9108,0.029345627
A,Agilent Technologies Inc,Health Care,12/19/08,4/18/09,5705,0.044840334
COO,The Cooper Companies,Health Care,12/19/08,4/18/09,5545,0.903421738
HRL,Hormel Foods Corp.,Consumer Staples,12/23/08,4/22/09,8,0.05334184
GS,Goldman Sachs Group,Financials,1/27/09,5/27/09,24727,0.803429411
LEN,Lennar Corp.,Consumer Discretionary,1/27/09,5/27/09,5061,0.218546223
DFS,Discover Financial Services,Financials,1/28/09,5/28/09,28589,0.153836108
MKC,McCormick & Co.,Consumer Staples,1/28/09,5/28/09,5572,-0.039867566
MS,Morgan Stanley,Financials,1/29/09,5/29/09,10973,0.42263127
AMZN,Amazon.com Inc,Consumer Discretionary,1/30/09,5/30/09,2354,0.325909521
LUV,Southwest Airlines,Industrials,2/2/09,6/2/09,6245,0.043772133
AJG,Arthur J. Gallagher & Co.,Financials,2/6/09,6/6/09,205899,0.215238711
EXC,Exelon Corp.,Utilities,2/6/09,6/6/09,37248,-0.145030028
ISRG,Intuitive Surgical Inc.,Health Care,2/6/09,6/6/09,5526,0.361106185
TROW,T. Rowe Price Group,Financials,2/6/09,6/6/09,1755,0.474471322
UNP,Union Pacific,Industrials,2/6/09,6/6/09,2529,0.105615632
BA,Boeing Company,Industrials,2/9/09,6/9/09,285704,0.235153169
NOC,Northrop Grumman Corp.,Industrials,2/10/09,6/10/09,2676,0.095855064
SLB,Schlumberger Ltd.,Energy,2/11/09,6/11/09,2474,0.474097414
UNH,United Health Group Inc.,Health Care,2/11/09,6/11/09,4568,-0.156386071
DD,Du Pont (E.I.),Materials,2/12/09,6/12/09,96,0.195968416
HIG,Hartford Financial Svc.Gp.,Financials,2/12/09,6/12/09,29065,0.043627212
MAR,Marriott Int'l.,Consumer Discretionary,2/12/09,6/12/09,5947,0.534301079
NRG,NRG Energy,Utilities,2/12/09,6/12/09,5937,0.105215496
GOOG,Alphabet Inc Class C,Information Technology,2/13/09,6/13/09,6778,0.187765608
MTD,Mettler Toledo,Health Care,2/13/09,6/13/09,7154,0.260189159
MMM,3M Company,Industrials,2/17/09,6/17/09,1799,0.269554437
CELG,Celgene Corp.,Health Care,2/17/09,6/17/09,12115,-0.133603244
HOG,Harley-Davidson,Consumer Discretionary,2/17/09,6/17/09,124741,0.414372376
KSU,Kansas City Southern,Industrials,2/17/09,6/17/09,16974,-0.097495978
MAS,Masco Corp.,Industrials,2/17/09,6/17/09,5812,0.534836701
VRTX,Vertex Pharmaceuticals Inc,Health Care,2/17/09,6/17/09,12905,-0.037160032
VRTX,Viacom Inc.,Consumer Discretionary,2/17/09,6/17/09,12905,-0.037160032
GT,Goodyear Tire & Rubber,Consumer Discretionary,2/18/09,6/18/09,7126,0.893416766
ALK,Alaska Air Group Inc,Industrials,2/19/09,6/19/09,5025,-0.323741039
CMG,Chipotle Mexican Grill,Consumer Discretionary,2/19/09,6/19/09,10000,0.561778877
CSX,CSX Corp.,Industrials,2/19/09,6/19/09,4980,0.334810623
MA,Mastercard Inc.,Information Technology,2/19/09,6/19/09,76136,0.044944329
NEM,Newmont Mining Corp. (Hldg. Co.),Materials,2/19/09,6/19/09,140947,0.031508103
NEM,News Corp. Class A,Consumer Discretionary,2/19/09,6/19/09,140947,0.031508103
NBL,Noble Energy Inc,Energy,2/19/09,6/19/09,94,0.208250499
PEP,PepsiCo Inc.,Consumer Staples,2/19/09,6/19/09,3992,0.05043129
PPG,PPG Industries,Materials,2/19/09,6/19/09,5038,0.295838449
RHI,Robert Half International,Industrials,2/19/09,6/19/09,34611,0.359621464
WU,Western Union Co,Information Technology,2/19/09,6/19/09,403661,0.405923347
ABT,Abbott Laboratories,Health Care,2/20/09,6/20/09,0,-0.111304578
DOV,Dover Corp.,Industrials,2/20/09,6/20/09,12112,0.25271599
EBAY,eBay Inc.,Information Technology,2/20/09,6/20/09,30786,0.418719055
GD,General Dynamics,Industrials,2/20/09,6/20/09,1287,0.165565754
HUM,Humana Inc.,Health Care,2/20/09,6/20/09,14825,-0.220769629
IDXX,IDEXX Laboratories,Health Care,2/20/09,6/20/09,5372,0.386588319
PNW,Pinnacle West Capital,Utilities,2/20/09,6/20/09,9925,0.031521968
PCLN,Priceline.com Inc,Consumer Discretionary,2/20/09,6/20/09,102491,0.343999976
PCLN,Principal Financial Group,Financials,2/20/09,6/20/09,102491,0.343999976
HSY,The Hershey Company,Consumer Staples,2/20/09,6/20/09,2585,0.020975837
ALXN,Alexion Pharmaceuticals,Health Care,2/23/09,6/23/09,19470,0.038450842
APH,Amphenol Corp,Information Technology,2/23/09,6/23/09,1971,0.236537114
CNC,Centene Corporation,Health Care,2/23/09,6/23/09,7394,-0.006951341
ED,Consolidated Edison,Utilities,2/23/09,6/23/09,0,-0.00490671
INTC,Intel Corp.,Information Technology,2/23/09,6/23/09,5407,0.319866154
MTB,M&T Bank Corp.,Financials,2/23/09,6/23/09,3098,0.314519421
CHD,Church & Dwight,Consumer Staples,2/24/09,6/24/09,9063,0.074762083
DNB,Dun & Bradstreet,Industrials,2/24/09,6/24/09,1815,0.084570873
HSIC,Henry Schein,Health Care,2/24/09,6/24/09,3403,0.156857635
HBAN,Huntington Bancshares,Financials,2/24/09,6/24/09,387,2.130173078
IBM,International Business Machines,Information Technology,2/24/09,6/24/09,8,0.211736013
K,Kellogg Co.,Consumer Staples,2/24/09,6/24/09,5692,0.170656196
OXY,Occidental Petroleum,Energy,2/24/09,6/24/09,2391,0.28481854
PNR,Pentair Ltd.,Industrials,2/24/09,6/24/09,4574,0.136238411
SHW,Sherwin-Williams,Materials,2/24/09,6/24/09,3820,0.156291355
UNM,Unum Group,Financials,2/24/09,6/24/09,18858,0.388026054
AVY,Avery Dennison Corp,Materials,2/25/09,6/25/09,6338,0.297899314
BLL,Ball Corp,Materials,2/25/09,6/25/09,3956,0.061479077
CBS,CBS Corp.,Consumer Discretionary,2/25/09,6/25/09,4793,0.478078335
CNP,CenterPoint Energy,Utilities,2/25/09,6/25/09,10846,0.06940529
SCHW,Charles Schwab Corporation,Financials,2/25/09,6/25/09,5183,0.375384368
CMS,CMS Energy,Utilities,2/25/09,6/25/09,12149,0.133473928
COP,ConocoPhillips,Energy,2/25/09,6/25/09,2382,0.098965677
EMN,Eastman Chemical,Materials,2/25/09,6/25/09,5,0.793800428
FSLR,First Solar Inc,Information Technology,2/25/09,6/25/09,9425,0.481467655
FLS,Flowserve Corporation,Industrials,2/25/09,6/25/09,7503,0.571607759
FLR,Fluor Corp.,Industrials,2/25/09,6/25/09,4189,0.601382519
